2013,tt1798709,Her,disagree,men,FAIL,23000000,25000178,33029713,23000000,25000178,33029713,1,58029891,58029891
2013,tt2024432,Identity Thief,disagree,men,FAIL,35000000,134506920,176269721,35000000,134506920,176269721,1,310776641,310776641
2013,tt2226417,Insidious: Chapter 2,none,men,FAIL,5000000,83586447,161911222,5000000,83586447,161911222,1,245497669,245497669
2013,tt1300854,Iron Man 3,disagree,dubious,FAIL,200000000,408992272,1212692272,200000000,408992272,1212692272,1,1621684544,1621684544
2013,tt1351685,Jack the Giant Slayer,disagree,nowomen,FAIL,195000000,65187603,197387603,195000000,65187603,197387603,1,262575206,262575206
2013,tt1650554,Kick-Ass 2,none,ok,PASS,28000000,28795985,60839197,28000000,28795985,60839197,1,89635182,89635182
2013,tt1204975,Last Vegas,none,notalk,FAIL,28000000,63914167,112914167,28000000,63914167,112914167,1,176828334,176828334
2013,tt1327773,Lee Daniels' The Butler,none,ok,PASS,30000000,116632095,151513429,30000000,116632095,151513429,1,268145524,268145524
2013,tt2002718,Machete Kills,none,ok,PASS,2000000,8008161,9408161,2000000,8008161,9408161,1,17416322,17416322
2013,tt2023587,Mama,none,ok,PASS,15000000,71628180,148041253,15000000,71628180,148041253,1,219669433,219669433
2013,tt0770828,Man of Steel,disagree,ok,PASS,225000000,291045518,687999518,225000000,291045518,687999518,1,979045036,979045036
2013,tt1821549,Nebraska,disagree,ok,PASS,12000000,17482517,17482517,12000000,17482517,17482517,1,34965034,34965034
2013,tt1670345,Now You See Me,disagree,notalk,FAIL,75000000,117723989,351723989,75000000,117723989,351723989,1,469447978,469447978
2013,tt1483013,Oblivion,disagree,men,FAIL,120000000,89107235,287537983,120000000,89107235,287537983,1,376645218,376645218
2013,tt2302755,Olympus Has Fallen,none,notalk,FAIL,70000000,98927592,150562164,70000000,98927592,150562164,1,249489756,249489756
2013,tt1623205,Oz the Great and Powerful,disagree,ok,PASS,200000000,234770996,489570996,200000000,234770996,489570996,1,724341992,724341992
2013,tt1663662,Pacific Rim,disagree,notalk,FAIL,190000000,101802906,411002906,190000000,101802906,411002906,1,512805812,512805812
2013,tt1980209,Pain & Gain,none,notalk,FAIL,26000000,49875291,81275291,26000000,49875291,81275291,1,131150582,131150582
2013,tt1904996,Parker,none,ok,PASS,35000000,17616641,46346651,35000000,17616641,46346651,1,63963292,63963292
2013,tt1699755,Peeples,none,dubious,FAIL,15000000,9177065,9177065,15000000,9177065,9177065,1,18354130,18354130
2013,tt1854564,Percy Jackson: Sea of Monsters,none,ok,PASS,90000000,68559554,200859554,90000000,68559554,200859554,1,269419108,269419108
2013,tt1392214,Prisoners,none,ok,PASS,46000000,61002302,113402302,46000000,61002302,113402302,1,174404604,174404604
2013,tt0790736,R.I.P.D.,none,notalk,FAIL,130000000,33618855,79019947,130000000,33618855,79019947,1,112638802,112638802
2013,tt1821694,Red 2,none,ok,PASS,84000000,53262560,137162560,84000000,53262560,137162560,1,190425120,190425120
2013,tt1411250,Riddick,disagree,notalk,FAIL,38000000,42025135,92425135,38000000,42025135,92425135,1,134450270,134450270
2013,tt2364841,Runner Runner,none,nowomen,FAIL,30000000,19316646,62616646,30000000,19316646,62616646,1,81933292,81933292
2013,tt1979320,Rush,none,notalk,FAIL,38000000,26947624,43047624,38000000,26947624,43047624,1,69995248,69995248
2013,tt1702439,Safe Haven,none,ok,PASS,28000000,71399120,93943623,28000000,71399120,93943623,1,165342743,165342743
2013,tt2140373,Saving Mr. Banks,none,ok,PASS,35000000,82834332,100734332,35000000,82834332,100734332,1,183568664,183568664
2013,tt2053463,Side Effects,none,ok,PASS,30000000,32172757,60288363,30000000,32172757,60288363,1,92461120,92461120
2013,tt1408101,Star Trek Into Darkness,disagree,notalk,FAIL,190000000,228778661,466978661,190000000,228778661,466978661,1,695757322,695757322
2013,tt1572315,Texas Chainsaw 3D,disagree,ok,PASS,20000000,34341945,39093317,20000000,34341945,39093317,1,73435262,73435262
2013,tt1931435,The Big Wedding,none,ok,PASS,32500000,21819348,35770721,32500000,21819348,35770721,1,57590069,57590069
2013,tt0816442,The Book Thief,none,ok,PASS,19000000,21345525,62045525,19000000,21345525,62045525,1,83391050,83391050
2013,tt1911644,The Call,none,ok,PASS,13000000,51872378,58938768,13000000,51872378,58938768,1,110811146,110811146
2013,tt1457767,The Conjuring,none,ok,PASS,20000000,137400141,318000141,20000000,137400141,318000141,1,455400282,455400282
2013,tt2193215,The Counselor,none,ok,PASS,25000000,16973715,70373715,25000000,16973715,70373715,1,87347430,87347430
2013,tt0481499,The Croods,disagree,men,FAIL,135000000,187168425,573068425,135000000,187168425,573068425,1,760236850,760236850
2013,tt2404311,The Family,none,men,FAIL,30000000,36918811,51078541,30000000,36918811,51078541,1,87997352,87997352
2013,tt1837703,The Fifth Estate,none,notalk,FAIL,26000000,3254172,6154172,26000000,3254172,6154172,1,9408344,9408344
2013,tt2005374,The Frozen Ground,disagree,nowomen,FAIL,19200000,,,19200000,,,1,,
2013,tt1343092,The Great Gatsby,none,dubious,FAIL,190000000,144840419,351040419,190000000,144840419,351040419,1,495880838,495880838
2013,tt1951261,The Hangover part 3,none,men,FAIL,103000000,112200072,362000072,103000000,112200072,362000072,1,474200144,474200144
2013,tt2404463,The Heat,none,ok,PASS,43000000,159581587,230781587,43000000,159581587,230781587,1,390363174,390363174
2013,tt1170358,The Hobbit: The Desolation of Smaug,disagree,notalk,FAIL,250000000,257397516,937397516,250000000,257397516,937397516,1,1194795032,1194795032
2013,tt1517260,The Host,disagree,dubious,FAIL,50000000,26623701,58188384,50000000,26623701,58188384,1,84812085,84812085
2013,tt1951264,The Hunger Games: Catching Fire,none,ok,PASS,130000000,424088260,857088260,130000000,424088260,857088260,1,1281176520,1281176520
2013,tt0790628,The Incredible Burt Wonderstone,none,notalk,FAIL,32000000,22537881,24255957,32000000,22537881,24255957,1,46793838,46793838
2013,tt2234155,The Internship,none,notalk,FAIL,58000000,44672764,93672764,58000000,44672764,93672764,1,138345528,138345528
2013,tt2034139,The Last Exorcism Part II,none,ok,PASS,4000000,15179303,18541236,4000000,15179303,18541236,1,33720539,33720539
2013,tt1210819,The Lone Ranger,none,notalk,FAIL,275000000,89289910,259989910,275000000,89289910,259989910,1,349279820,349279820
2013,tt1538403,The Mortal Instruments: City of Bones,disagree,ok,PASS,60000000,31165421,75965567,60000000,31165421,75965567,1,107130988,107130988
2013,tt2184339,The Purge,none,dubious,FAIL,3000000,64473115,91100541,3000000,64473115,91100541,1,155573656,155573656
2013,tt2017020,The Smurfs 2,none,ok,PASS,110000000,71017784,348545841,110000000,71017784,348545841,1,419563625,419563625
2013,tt1758795,The To Do List,none,ok,PASS,1500000,3491669,3491669,1500000,3491669,3491669,1,6983338,6983338
2013,tt1727388,The Way Way Back,disagree,ok,PASS,5000000,21502690,26161443,5000000,21502690,26161443,1,47664133,47664133
2013,tt0993846,The Wolf of Wall Street,disagree,notalk,FAIL,100000000,115702857,365702857,100000000,115702857,365702857,1,481405714,481405714
2013,tt1430132,The Wolverine,none,ok,PASS,115000000,132556852,416456852,115000000,132556852,416456852,1,549013704,549013704
2013,tt1213663,The World's End,disagree,men,FAIL,20000000,26004851,46578821,20000000,26004851,46578821,1,72583672,72583672
2013,tt1245492,This Is the End,none,notalk,FAIL,32000000,101470202,126294264,32000000,101470202,126294264,1,227764466,227764466
2013,tt1981115,Thor: The Dark World,disagree,dubious,FAIL,170000000,204674790,631674790,170000000,204674790,631674790,1,836349580,836349580
2013,tt1924429,Trance,none,nowomen,FAIL,16000000,2322593,22594052,16000000,2322593,22594052,1,24916645,24916645
2013,tt1860353,Turbo,disagree,dubious,FAIL,135000000,83028130,283828130,135000000,83028130,283828130,1,366856260,366856260
2013,tt1588173,Warm Bodies,disagree,men,FAIL,30000000,66380662,116643610,30000000,66380662,116643610,1,183024272,183024272
2013,tt1723121,We're the Millers,none,ok,PASS,37000000,150394119,270000119,37000000,150394119,270000119,1,420394238,420394238
2013,tt2334879,White House Down,none,men,FAIL,150000000,73103784,205440387,150000000,73103784,205440387,1,278544171,278544171
2013,tt0816711,World War Z,disagree,dubious,FAIL,190000000,202359711,539559711,190000000,202359711,539559711,1,741919422,741919422
2012,tt1611224,Abraham Lincoln: Vampire Hunter,disagree,dubious,FAIL,67500000,37519139,115119139,68488103,38068365,116804318,1,152638278,154872683
2012,tt1591479,Act of Valor,none,nowomen,FAIL,12000000,70012847,82497035,12175663,71037735,83704673,1,152509882,154742408
2012,tt1602620,Amour,disagree,dubious,FAIL,9700000,6738954,25915719,9841994,6837603,26295088,1,32654673,33132691
2012,tt1781769,Anna Karenina,disagree,men,FAIL,49000000,12816367,70735540,49717290,13003980,71771007,1,83551907,84774987
2012,tt1024648,Argo,disagree,ok,PASS,44500000,136025503,221300694,45151416,138016721,224540219,1,357326197,362556940
2012,tt1440129,Battleship,disagree,notalk,FAIL,209000000,65235400,304142720,212059460,66190353,308594933,1,369378120,374785286
2012,tt2125435,Beasts of the Southern Wild,disagree,dubious,FAIL,1800000,12795746,21080058,1826349,12983057,21388640,1,33875804,34371697
2012,tt1758575,Blue Like Jazz,none,ok,PASS,1200000,595018,595018,1217566,603728,603728,1,1190036,1207456
2012,tt1217209,Brave,none,ok,PASS,185000000,237282182,554606532,187708135,240755653,562725176,1,791888714,803480829
2012,tt1308729,Bullet to the Head,none,nowomen,FAIL,55000000,9489829,13561515,55805121,9628746,13760036,1,23051344,23388782
2012,tt1991245,Chernobyl Diaries,none,notalk,FAIL,1000000,18119640,38390020,1014639,18384886,38951995,1,56509660,57336881
2012,tt1706593,Chronicle,none,notalk,FAIL,12000000,64575175,127075175,12175663,65520463,128935373,1,191650350,194455836
2012,tt1371111,Cloud Atlas,none,ok,PASS,102000000,27108272,126018564,103493134,27505098,127863295,1,153126836,155368393
2012,tt1524137,Contraband,none,ok,PASS,25000000,66528000,98406855,25365964,67501874,99847390,1,164934855,167349264
2012,tt1853728,Django Unchained,disagree,notalk,FAIL,100000000,162805434,425373688,101463857,165188672,431600549,1,588179122,596789221
2012,tt1907668,Flight,disagree,dubious,FAIL,31000000,93772375,161772375,31453796,95145068,164140491,1,255544750,259285559
2012,tt1142977,Frankenweenie,disagree,nowomen,FAIL,39000000,35287788,81150788,39570904,35804351,82338719,1,116438576,118143070
2012,tt2243973,Hannibal,none,ok,PASS,87000000,165092266,350100280,88273555,167508980,355225246,1,515192546,522734226
2012,tt0837562,Hotel Transylvania,none,ok,PASS,85000000,148313048,359222014,86244278,150484138,364480509,1,507535062,514964647
2012,tt0790724,Jack Reacher,none,notalk,FAIL,60000000,80070736,217370736,60878314,81242857,220552732,1,297441472,301795589
2012,tt2106476,Jagten,none,men,FAIL,3450000,687185,687185,3500503,697244,697244,1,1374370,1394488
2012,tt0401729,John Carter,disagree,ok,PASS,275000000,73058679,282778100,279025606,74128153,286917566,1,355836779,361045719
2012,tt1764234,Killing Them Softly,none,nowomen,FAIL,15000000,14945541,37238774,15219578,15164322,37783896,1,52184315,52948218
2012,tt1707386,Les Miserables,disagree,ok,PASS,65000000,148809770,442022894,65951507,150988132,448493475,1,590832664,599481607
2012,tt0454876,Life of Pi,disagree,notalk,FAIL,120000000,124987022,607987022,121756628,126816653,616887080,1,732974044,743703733
2012,tt0443272,Lincoln,disagree,ok,PASS,65000000,182207973,273000960,65951507,184875236,276997302,1,455208933,461872538
2012,tt1277953,Madagascar 3: Europe's Most Wanted,disagree,men,FAIL,145000000,216391482,746921271,147122592,219559143,757855127,1,963312753,977414270
2012,tt1409024,Men in Black III,none,notalk,FAIL,215000000,179020854,624821154,218147292,181641463,633967639,1,803842008,815609102
2012,tt1667353,Mirror Mirror,none,dubious,FAIL,85000000,64935167,168611991,86244278,65885725,171080229,1,233547158,236965954
2012,tt1748122,Moonrise Kingdom,none,ok,PASS,16000000,45512466,64012466,16234217,46178703,64949517,1,109524932,111128220
2012,tt2094064,Much Ado About Nothing,disagree,dubious,FAIL,8000000,22549338,22549338,8117109,22879428,22879428,1,45098676,45758856
2012,tt1598828,One for the Money,none,ok,PASS,42000000,26414527,36197221,42614820,26801198,36727096,1,62611748,63528294
2012,tt2109184,Paranormal Activity 4,none,ok,PASS,5000000,53900335,142793842,5073193,54689359,144884139,1,196694177,199573498
2012,tt1623288,ParaNorman,disagree,notalk,FAIL,60000000,56003051,108159011,60878314,56822855,109742304,1,164162062,166565159
2012,tt1047540,Parental Guidance,none,ok,PASS,25000000,77267296,120168633,25365964,78398378,121927729,1,197435929,200326107
2012,tt1716777,People Like Us,none,ok,PASS,16000000,12431792,12431792,16234217,12613776,12613776,1,24863584,25227552
2012,tt1981677,Pitch Perfect,none,ok,PASS,17000000,65001093,115331177,17248856,65952616,117019460,1,180332270,182972076
2012,tt1547234,Premium Rush,none,ok,PASS,35000000,20275446,31393201,35512350,20572249,31852752,1,51668647,52425001
2012,tt1234719,Red Dawn,disagree,notalk,FAIL,65000000,44806783,48164150,65951507,45462690,48869204,1,92970933,94331894
2012,tt0485985,Red Tails,none,men,FAIL,58000000,49876377,50365498,58849037,50606496,51102777,1,100241875,101709273
2012,tt1446192,Rise of the Guardians,disagree,notalk,FAIL,145000000,103412758,306900902,147122592,104926572,311393491,1,410313660,416320063
2012,tt1336608,Rock of Ages,none,ok,PASS,70000000,38518613,50118613,71024700,39082470,50852278,1,88637226,89934748
2012,tt1656190,Safe,disagree,notalk,FAIL,33000000,17142080,41495213,33483073,17393015,42102643,1,58637293,59495658
2012,tt1862079,Safety Not Guaranteed,disagree,ok,PASS,750000,4010957,4413188,760979,4069672,4477791,1,8424145,8547463
2012,tt1931533,Seven Psychopaths,disagree,notalk,FAIL,13500000,15024049,23492318,13697621,15243980,23836212,1,38516367,39080192
2012,tt0938330,Silent Hill: Revelation 3D,none,ok,PASS,20000000,17530219,47944599,20292771,17786836,48646439,1,65474818,66433275
2012,tt1045658,Silver Linings Playbook,none,ok,PASS,21000000,132092958,227317397,21307410,134026609,230644998,1,359410355,364671607
2012,tt1922777,Sinister,none,men,FAIL,3000000,48086903,87727807,3043916,48790826,89012016,1,135814710,137802842
2012,tt1074638,Skyfall,disagree,dubious,FAIL,200000000,304360277,1108694081,202927713,308815675,1124923772,1,1413054358,1433739447
2012,tt1735898,Snow White and the Huntsman,none,ok,PASS,170000000,155136755,400911200,172488556,157407735,406779965,1,556047955,564187700
2012,tt1876451,Sparkle,none,ok,PASS,10000000,24397469,24660323,10146386,24754613,25021315,1,49057792,49775928
2012,tt2101441,Spring Breakers,none,ok,PASS,5000000,14124286,30669531,5073193,14331045,31118489,1,44793817,45449534
2012,tt1800741,Step Up Revolution,none,ok,PASS,33000000,35074677,165552290,33483073,35588120,167975738,1,200626967,203563858
2012,tt1874789,Supporting Characters,none,men,FAIL,60000,4917,4917,60878,4989,4989,1,9834,9978
2012,tt1637725,Ted,disagree,men,FAIL,50000000,218665740,549444574,50731928,221866693,557487654,1,768110314,779354347
2012,tt1232200,That's My Boy,none,notalk,FAIL,67500000,36931089,58058367,68488103,37471707,58908258,1,94989456,96379965
2012,tt0948470,The Amazing Spider-Man,disagree,men,FAIL,220000000,262030663,757890267,223220484,265866416,768984693,1,1019920930,1034851109
2012,tt0848228,The Avengers,none,notalk,FAIL,60000000,23385416,48585416,60878314,23727745,49296637,1,71970832,73024382
2012,tt1345836,The Dark Knight Rises,disagree,notalk,FAIL,275000000,448139099,1079343943,279025606,454699213,1095143990,1,1527483042,1549843203
2012,tt1560985,The Devil Inside,disagree,ok,PASS,1000000,53261944,101758489,1014639,54041622,103248087,1,155020433,157289709
2012,tt1645170,The Dictator,none,notalk,FAIL,65000000,59650222,179379532,65951507,60523416,182005391,1,239029754,242528807
2012,tt1764651,The Expendables 2,disagree,ok,PASS,100000000,85028192,311979256,101463857,86272883,316546185,1,397007448,402819068
2012,tt1601913,The Grey,disagree,nowomen,FAIL,25000000,51580136,84339696,25365964,52335195,85574308,1,135919832,137909503
2012,tt0903624,The Hobbit: An Unexpected Journey,disagree,nowomen,FAIL,250000000,303003568,1014703568,253659641,307439106,1029557373,1,1317707136,1336996479
2012,tt1392170,The Hunger Games,disagree,ok,PASS,80000000,408010692,684510692,81171085,413983383,694530947,1,1092521384,1108514330
2012,tt1649419,The Impossible,none,men,FAIL,40000000,19019882,169590606,40585543,19298306,172073169,1,188610488,191371475
2012,tt1258972,The Man with the Iron Fists,none,notalk,FAIL,15000000,15634090,21985095,15219578,15862951,22306925,1,37619185,38169876
2012,tt1560747,The Master,disagree,notalk,FAIL,37500000,16247159,25116740,38048946,16484994,25484413,1,41363899,41969407
2012,tt1430626,The Pirates! Band of Misfits,none,notalk,FAIL,55000000,31051126,123056220,55805121,31505670,124857587,1,154107346,156363257
2012,tt1817273,The Place Beyond the Pines,disagree,notalk,FAIL,15000000,21403519,47011449,15219578,21716836,47699629,1,68414968,69416465
2012,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,disagree,dubious,FAIL,136200000,292324737,832660037,138193773,296603952,844848985,1,1124984774,1141452937
2012,tt1606389,The Vow,none,ok,PASS,8738320,125014030,197618160,8866236,126844056,200511006,1,322632190,327355062
2012,tt1298649,The Watch,none,men,FAIL,55000000,34353000,67353000,55805121,34855879,68338951,1,101706000,103194830
2012,tt1596365,The Woman in Black,none,notalk,FAIL,15000000,54333290,128955898,15219578,55128651,130843627,1,183289188,185972278
2012,tt1840417,The Words,none,notalk,FAIL,6000000,11494838,12132578,6087831,11663106,12310182,1,23627416,23973288
2012,tt1621045,Think Like a Man,none,ok,PASS,12000000,91547205,96155124,12175663,92887325,97562697,1,187702329,190450022
2012,tt1859650,To Rome With Love,disagree,men,FAIL,21500000,16684352,74363777,21814729,16928587,75452356,1,91048129,92380943
2012,tt1386703,Total Recall,disagree,notalk,FAIL,125000000,58877969,198615996,126829821,59739858,201523449,1,257493965,261263307
2012,tt1496025,Underworld: Awakening,none,ok,PASS,70000000,62321039,160379930,71024700,63233330,162727662,1,222700969,225960992
2012,tt1655460,Wanderlust,none,ok,PASS,32500000,17288155,24159934,32975753,17541229,24513601,1,41448089,42054830
2012,tt1586265,What to Expect When You're Expecting,none,ok,PASS,37500000,41152203,80652203,38048946,41754612,81832836,1,121804406,123587448
2012,tt1870529,Won't Back Down,none,ok,PASS,19000000,5310554,5431486,19278133,5388293,5510995,1,10742040,10899288
2012,tt1646987,Wrath of the Titans,disagree,notalk,FAIL,150000000,83670083,301970083,152195785,84894893,306390492,1,385640166,391285385
2012,tt1772341,Wreck-It Ralph,disagree,ok,PASS,165000000,189412677,473412677,167415363,192185407,480342759,1,662825354,672528166
2012,tt1790885,Zero Dark Thirty,disagree,ok,PASS,52500000,95720716,137720716,53268525,97121930,139736750,1,233441432,236858680
2011,tt1622547,30 Minutes or Less,none,notalk,FAIL,28000000,37053924,40966716,28999342,38376408,42428850,1,78020640,80805258
2011,tt1306980,50/50,disagree,men,FAIL,8000000,35016118,41334735,8285526,36265871,42810004,1,76350853,79075875
2011,tt1571222,A Dangerous Method,none,dubious,FAIL,20000000,5702083,14807531,20713816,5905595,15336023,1,20509614,21241618
2011,tt1422136,A Lonely Place to Die,none,ok,PASS,4000000,,442550,4142763,,458345,1,,
2011,tt1268799,A Very Harold & Kumar 3D Christmas,none,notalk,FAIL,20000000,35061031,36265745,20713816,36312387,37560098,1,71326776,73872485
2011,tt1549572,Another Earth,none,ok,PASS,175000,1321194,1781194,181246,1368348,1844766,1,3102388,3213114
2011,tt1772240,Apollo 18,none,nowomen,FAIL,5000000,17686929,26517819,5178454,18318189,27464261,1,44204748,45782450
2011,tt1430607,Arthur Christmas,none,notalk,FAIL,85000000,46462469,147624649,88033717,48120751,152893489,1,194087118,201014240
2011,tt1478964,Attack the Block,disagree,ok,PASS,13000000,1024175,5406422,13463980,1060729,5599381,1,6430597,6660110
2011,tt1284575,Bad Teacher,disagree,ok,PASS,19000000,100292856,216412265,19678125,103872387,224136189,1,316705121,328008576
2011,tt1217613,Battle: Los Angeles,disagree,notalk,FAIL,70000000,83552429,212005201,72498355,86534481,219571833,1,295557630,306106314
2011,tt1152398,Beastly,none,notalk,FAIL,17000000,27865571,38028230,17606743,28860115,39385487,1,65893801,68245602
2011,tt1629705,Blackthorn,none,notalk,FAIL,4500000,200558,1249765,4660609,207716,1294370,1,1450323,1502086
2011,tt1478338,Bridesmaids,disagree,ok,PASS,32500000,169106725,289263136,33659951,175142277,299587165,1,458369861,474729442
2011,tt0458339,Captain America: The First Avenger,disagree,notalk,FAIL,140000000,176654505,370569776,144996710,182959443,383795703,1,547224281,566755146
2011,tt1216475,Cars 2,none,men,FAIL,200000000,191450875,560155383,207138157,198283907,580147769,1,751606258,778431676
2011,tt1684628,Circumstance,none,ok,PASS,900000,454121,454121,932122,470329,470329,1,908242,940658
2011,tt1657507,Colombiana,none,notalk,FAIL,40000000,36665854,71698079,41427631,37974487,74257040,1,108363933,112231527
2011,tt0816462,Conan the Barbarian,disagree,dubious,FAIL,20000000,38264085,79114085,20713816,39629760,81937729,1,117378170,121567489
2011,tt1598778,Contagion,disagree,ok,PASS,60000000,75658097,137551594,62141447,78358394,142460919,1,213209691,220819313
2011,tt1372686,Coriolanus,none,men,FAIL,10000000,749641,1049641,10356908,776396,1087104,1,1799282,1863500
2011,tt0409847,Cowboys & Aliens,none,notalk,FAIL,163000000,100240551,175910315,168817598,103818215,182188693,1,276150866,286006908
2011,tt1701990,Detention,none,ok,PASS,10000000,,,10356908,,,1,,
2011,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,none,notalk,FAIL,18000000,52698535,73695194,18642434,54579387,76325433,1,126393729,130904820
2011,tt1564349,Dolphin Tale,none,men,FAIL,37000000,72286779,96068724,38320559,74866751,99497492,1,168355503,174364243
2011,tt1462041,Dream House,none,ok,PASS,50000000,21302340,39932340,51784539,22062637,41357557,1,61234680,63420194
2011,tt0780504,Drive,disagree,dubious,FAIL,15000000,35060689,78054825,15535362,36312033,80840663,1,113115514,117152696
2011,tt1596343,Fast Five,disagree,ok,PASS,125000000,209837675,629841284,129461348,217326947,652320815,1,839678959,869647762
2011,tt1622979,Final Destination 5,none,men,FAIL,40000000,42587643,157887643,41427631,44107629,163522777,1,200475286,207630406
2011,tt1068242,Footloose,none,ok,PASS,24000000,51802742,63412773,24856579,53651623,65676025,1,115215515,119327648
2011,tt1438176,Fright Night,none,dubious,FAIL,30000000,18298649,40520649,31070724,18951742,41966863,1,58819298,60918605
2011,tt1133985,Green Lantern,disagree,notalk,FAIL,200000000,116601172,231201172,207138157,120762760,239452924,1,347802344,360215684
2011,tt0480687,Hall Pass,none,men,FAIL,36000000,45060734,83693266,37284868,46668987,86680344,1,128754000,133349331
2011,tt0993842,Hanna,none,ok,PASS,30000000,40259119,65343694,31070724,41695999,67675862,1,105602813,109371861
2011,tt1201607,Harry Potter and the Deathly Hallows: Part 2,disagree,notalk,FAIL,125000000,381011219,1328111219,129461348,394609809,1375512553,1,1709122438,1770122362
2011,tt1506999,Haywire,disagree,nowomen,FAIL,23000000,18942396,22176190,23820888,19618465,22967676,1,41118586,42586141
2011,tt1403177,Hesher,none,notalk,FAIL,7000000,382946,382946,7249836,396614,396614,1,765892,793228
2011,tt1562568,Higher Ground,none,ok,PASS,1800000,841056,859182,1864243,871074,889847,1,1700238,1760921
2011,tt1640459,Hobo with a Shotgun,none,nowomen,FAIL,3000000,703372,834953,3107072,728476,864753,1,1538325,1593229
2011,tt1411704,Hop,none,men,FAIL,63000000,108085305,184924333,65248520,111942955,191524428,1,293009638,303467383
2011,tt1499658,Horrible Bosses,none,ok,PASS,35000000,117538559,214538559,36249178,121733603,222195609,1,332077118,343929212
2011,tt0970179,Hugo,none,dubious,FAIL,180000000,73864507,185033215,186424342,76500789,191637196,1,258897722,268137985
